557067097,195.0
2887619567,210.34345723126262
2126166475,239.31521054876558
374537901,97.56228779605367
157076193,63.18892307991963
132202152,50.26370459884547
677668227,178.9833791166096
246427717,70.99028102494032
13438611,10.78981000759513
518788177,166.10129439591975
261652323,91.53731479566133
3682658567,269.932232236167
968852216,179.4555376688053
560029216,170.00011764701813
478846886,159.88036152073212
642186111,207.77242357926136
2149840,8.600581375697809
461419871,113.54721484915427
380166799,148.17536907327076
47346428,24.60894146443523
365206108,145.79636483808503
640619549,218.768187815322
823043565,222.08126890847865
834738402,197.1771031331985
320844617,129.56496440010318
381338548,122.16652569341571
346516497,122.43189943801411
603438339,182.15413802601356
3347862182,106.35924971529275
390868579,130.43776293696547
378576192,121.87505897434468
152849745,53.54568143183913
433089331,146.50003412968886
846936353,241.79433409408088
649109369,223.427527399826
384816329,136.20899382933567
1478153296,201.16162655934158
1410046473,154.01574594826334
4520572224,144.31770508153184
1473257895,225.15792235673166
678263706,218.4154298578743
186760680,67.43834220975482
253813445,93.1240033503715
326512006,120.61351499728377
217811871,60.707248331644884
402142111,135.9802926897865
346822687,111.22396324533666
382990860,111.97321108193692
481553390,151.20929204251965
367113145,121.60037006522637
807406647,258.78216708266433
3738189559,47.915028957520214
436635061,147.81491805633152
406294430,118.95251153296428
1174342422,94.41239325427568
1894021755,135.10281270203075
529477363,171.3839257340081
736424669,220.62468130288596
3296862277,201.45297217961317
4502787919,66.75822046759485
